Bin_ID,Sample,Watermass,Date,Bin_Size(Mbp),16S,ORF_count,Completeness,Contamination,Strain_Heterogeneity,percent_Community,dRep_85_95,Classification
21_bin.18,21,STW,5/11/15,0.95874,x,995,53.45,0,0,1.280705937,142_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__SCGC-AAA076-P13;s__
21_bin.19,21,STW,5/11/15,1.263422,x,1407,63.41,0.41,0,5.358269443,1_2,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp002500205
21_bin.2,21,STW,5/11/15,2.059084,NODE_158_length_45264_cov_37.124947,2015,89.6,1.77,12.5,1.830222935,134_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__Amylibacter_A sp900197625
21_bin.20,21,STW,5/11/15,1.137352,x,1114,78.99,6.99,10,3.877263268,103_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__MED-G11 sp002457075
21_bin.22,21,STW,5/11/15,2.013018,NODE_3895_length_5660_cov_14.871216,1892,89.77,0.54,0,1.220914946,42_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__
21_bin.26,21,STW,5/11/15,2.38048,x,2403,95.75,0.61,100,1.526079883,131_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp002683685
21_bin.33,21,STW,5/11/15,2.228281,x,2073,92.15,1.34,75,1.78811447,90_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__SCGC-AAA160-P02;s__
21_bin.6,21,STW,5/11/15,1.860222,x,1976,58.03,1.25,66.67,0.864180505,197_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA868;s__
21_bin.7,21,STW,5/11/15,2.836972,NODE_185_length_41411_cov_81.529564,2745,98.35,0.16,0,5.659563099,132_0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tateyamaria;s__
21_bin.8,21,STW,5/11/15,3.065791,NODE_797_length_17318_cov_19.003770,2945,92.15,0.91,50,1.314815868,130_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__UBA12010;s__
22_bin.11,22,SAW,5/11/15,1.173115,NODE_94_length_57619_cov_11.389437,1051,67.87,0,0,1.399492944,29_2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O2;s__
22_bin.18,22,SAW,5/11/15,2.467554,NODE_60_length_67988_cov_16.731413,2228,93.7,0,0,1.779008315,116_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
22_bin.32,22,SAW,5/11/15,1.776858,x,1667,71.55,0,0,0.589812241,84_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA974;s__UBA974 sp002336655
22_bin.37,22,SAW,5/11/15,1.385379,x,1553,69.29,1.36,0,1.574296792,1_1,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__
22_bin.8,22,SAW,5/11/15,1.551153,NODE_189_length_43011_cov_29.156612,1592,71.97,5.17,4.17,2.627075178,150_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__GCA-2707915;s__
23_bin.10,23,Deep,5/11/15,1.377033,NODE_1850_length_14679_cov_38.607725,1286,82.4,0.13,100,2.780532695,29_2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O2;s__
23_bin.15,23,Deep,5/11/15,2.491172,x,2413,81.82,0.68,100,0.786542551,74_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1100;g__;s__
23_bin.16,23,Deep,5/11/15,1.918854,NODE_65_length_101341_cov_12.465437,1912,91.95,0.43,0,1.372338399,190_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__MedAcidi-G1;s__MedAcidi-G1 sp000817085
23_bin.18,23,Deep,5/11/15,1.359156,NODE_7136_length_5852_cov_6.502165,1250,71.78,0.86,50,0.693240524,30_0,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O2;s__
23_bin.20,23,Deep,5/11/15,2.011128,NODE_1706_length_15372_cov_7.821053,1795,94.44,3.3,0,0.911398767,189_1,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__GCA-2718595;s__
23_bin.21,23,Deep,5/11/15,2.698821,NODE_24_length_179062_cov_19.461324,2654,98.72,2.14,0,2.258319434,188_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA2110;s__
23_bin.22,23,Deep,5/11/15,1.286504,NODE_10061_length_4649_cov_52.261811,1164,68.4,0.4,100,3.832652084,18_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp8684u
23_bin.24,23,Deep,5/11/15,2.871323,NODE_3373_length_9626_cov_17.348099,2782,97.1,2.44,0,2.212830538,199_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp002456995
23_bin.25,23,Deep,5/11/15,1.657912,x,1677,52.45,0.05,0,3.28452644,52_1,d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__Arctic96AD-7;s__Arctic96AD-7 sp002082305
23_bin.29,23,Deep,5/11/15,2.1307,NODE_3391_length_9603_cov_20.094163,2266,85.97,2.35,93.33,1.746421637,200_2,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA5682;s__
23_bin.3,23,Deep,5/11/15,4.71982,NODE_1278_length_18538_cov_9.211419,4738,91.54,6.48,11.54,0.845560173,202_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9659;s__
23_bin.30,23,Deep,5/11/15,2.397291,NODE_1723_length_15285_cov_12.952130,2360,92.01,6.74,44.44,1.360879898,11_2,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__UBA9410;s__
23_bin.31,23,Deep,5/11/15,3.497989,x,3502,59.64,1.72,0,0.590632959,6_0,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__UBA796;g__UBA796;s__
23_bin.33,23,Deep,5/11/15,2.713766,NODE_5601_length_6826_cov_16.724700,2815,60.69,0,0,0.818185228,179_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax sp002354605
23_bin.35,23,Deep,5/11/15,3.092075,x,2669,83.1,0.68,100,2.854499923,73_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__
23_bin.36,23,Deep,5/11/15,4.366755,x,3818,74.5,6.32,10,0.572394408,63_0,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__;s__
23_bin.38,23,Deep,5/11/15,3.165164,x,3036,96.55,0.48,50,1.77982926,168_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas aquamarina
23_bin.40,23,Deep,5/11/15,2.237306,x,2166,89.57,0,0,1.026375818,210_1,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__UBA1151;g__GCA-2730555;s__
23_bin.41,23,Deep,5/11/15,2.524719,x,2740,81.8,7.26,0,0.578325676,186_2,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA9040;s__
23_bin.45,23,Deep,5/11/15,1.245543,NODE_189_length_58086_cov_20.221155,1198,82.33,0.07,0,2.211256274,103_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__
23_bin.47,23,Deep,5/11/15,2.838471,x,2724,62.75,1.68,0,0.484576458,46_0,d__Bacteria;p__Myxococcota;c__UBA9042;o__UBA3505;f__UBA3505;g__;s__
23_bin.48,23,Deep,5/11/15,2.484298,NODE_2507_length_11809_cov_8.505370,2433,80.94,0,0,0.876475205,209_1,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA9611;s__
23_bin.5,23,Deep,5/11/15,2.891697,NODE_169_length_61705_cov_12.509963,2861,91.31,4.32,11.11,1.220076708,201_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA11791;s__
23_bin.50,23,Deep,5/11/15,3.735631,NODE_29_length_162948_cov_22.004378,2905,96.68,1.36,0,2.250341009,65_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__
23_bin.52,23,Deep,5/11/15,2.681474,x,3105,59.14,0,0,0.560472332,165_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__UBA8366;g__UBA6544;s__
23_bin.55,23,Deep,5/11/15,2.048828,x,2075,89.77,0,0,0.989447011,192_2,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2979;f__UBA2979;g__UBA2979;s__
23_bin.57,23,Deep,5/11/15,1.136336,x,1278,51.72,0,0,0.493551439,166_0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__;s__
23_bin.60,23,Deep,5/11/15,2.498217,NODE_91_length_86822_cov_10.244095,2441,90.6,2.99,0,1.129484649,14_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__UBA9410;s__
23_bin.61,23,Deep,5/11/15,1.537521,NODE_364_length_39258_cov_39.615885,1574,95.5,1.99,0,3.377287256,108_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thioglobaceae;g__Thioglobus;s__
23_bin.62,23,Deep,5/11/15,1.776305,NODE_525_length_31649_cov_14.904599,1792,84.46,5.3,12.5,1.278134795,51_1,d__Bacteria;p__Nitrospinota;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__UBA8687;s__
23_bin.63,23,Deep,5/11/15,2.45113,x,2399,75.75,2.04,0,0.860018643,207_1,d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA8438;g__;s__
23_bin.64,23,Deep,5/11/15,1.066637,x,1196,60.72,1.14,0,0.464249934,163_0,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__GCA-002718515;s__
23_bin.9,23,Deep,5/11/15,1.39498,NODE_649_length_27819_cov_36.637193,1442,69.08,0.76,66.67,3.193733638,148_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__;s__
24_bin.13,24,STW,18/12/15,1.013911,x,1058,56.73,3.13,56.25,1.17218214,86_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__UBA7446 sp002862645
24_bin.14,24,STW,18/12/15,2.201512,NODE_140_length_55489_cov_11.464448,1917,97.58,0,0,2.128213852,45_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663;s__
24_bin.16,24,STW,18/12/15,1.447651,NODE_17800_length_3448_cov_6.776327,1489,78.26,1.24,18.18,0.93499473,81_3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__UBA10364;s__
24_bin.18,24,STW,18/12/15,1.663911,x,1732,56.03,6.9,47.22,0.837693822,180_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
24_bin.19,24,STW,18/12/15,1.353273,x,1338,56.11,0,0,0.732207,42_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__
24_bin.21,24,STW,18/12/15,1.828194,NODE_10498_length_4878_cov_4.654030,1647,80.34,0,0,1.169223365,39_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__
24_bin.28,24,STW,18/12/15,1.967675,x,1700,82.4,5.6,9.09,1.342584907,38_0,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__
24_bin.3,24,STW,18/12/15,0.959168,x,916,58.01,0,0,2.867984631,28_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O2;s__MGIIb-O2 sp002498985
24_bin.31,24,STW,18/12/15,2.046314,x,2001,91.13,1.32,0,2.994525169,134_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__Amylibacter_A sp900197625
24_bin.38,24,STW,18/12/15,1.078592,NODE_21359_length_3059_cov_3.276325,1118,54.5,0,0,0.738824235,33_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__Poseidonia;s__
24_bin.39,24,STW,18/12/15,0.958837,x,1030,51.06,7.75,31.58,1.68241274,151_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__;s__
24_bin.42,24,STW,18/12/15,1.618928,x,1497,91.79,0,0,1.669278336,94_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__UBA3537 sp002684355
24_bin.47,24,STW,18/12/15,2.875697,x,2904,73.6,3.22,23.81,0.9772839,130_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__UBA12010;s__
24_bin.51,24,STW,18/12/15,3.373414,NODE_185_length_48598_cov_6.733930,3123,98.07,1.42,0,1.336809127,181_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
24_bin.53,24,STW,18/12/15,2.619469,x,2644,93.06,0.86,75,1.278050472,79_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp001642945
24_bin.54,24,STW,18/12/15,2.217792,NODE_10152_length_4989_cov_6.600366,2249,91.48,0.79,25,1.142670191,131_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp002683685
25_bin.10,25,STW,18/12/15,1.870077,x,1921,61.21,1.72,100,0.856327897,169_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__TMED48;s__
25_bin.11,25,STW,18/12/15,2.118356,NODE_111_length_42222_cov_5.786238,2082,75.86,0,0,1.066194174,115_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
25_bin.13,25,STW,18/12/15,1.249633,x,1341,65.43,0.66,12.5,0.682441468,81_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__UBA10364;s__
25_bin.16,25,STW,18/12/15,2.491279,x,2245,91.54,0,0,7.552809419,116_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
25_bin.20,25,STW,18/12/15,2.264222,x,2048,91.17,0.68,33.33,2.641768189,111_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002457245
25_bin.21,25,STW,18/12/15,1.240834,x,1293,51.72,1.72,100,1.305922007,119_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__Puniceispirillum;s__
25_bin.22,25,STW,18/12/15,1.870979,NODE_115_length_41837_cov_11.964799,1597,81.21,0,0,2.489208611,41_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__
25_bin.25,25,STW,18/12/15,2.328028,x,2339,87.7,0.81,40,0.907326823,110_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002685195
25_bin.27,25,STW,18/12/15,1.130171,x,1167,54.98,0.11,100,0.66556963,42_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__
25_bin.30,25,STW,18/12/15,2.338309,NODE_228_length_30034_cov_20.966252,2099,90.84,7.8,0,3.791626381,88_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10066;g__MED-G20;s__
25_bin.4,25,STW,18/12/15,1.266108,x,1302,64.06,1.84,42.86,0.899414258,89_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__HC6-5;s__
25_bin.8,25,STW,18/12/15,0.827573,NODE_48_length_60687_cov_41.674988,885,53.34,0,0,7.440149812,144_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__SCGC-AAA076-P13;s__
26_bin.10,26,Front,18/12/15,0.989981,x,915,52.74,1.82,11.11,1.165152816,97_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Hel1-33-131;s__
26_bin.12,26,Front,18/12/15,1.609941,x,1657,69.12,0,0,1.874085378,119_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__Puniceispirillum;s__
26_bin.14,26,Front,18/12/15,1.443566,NODE_43_length_76153_cov_15.450089,1508,67.17,1.8,30,1.967876961,150_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__GCA-2707915;s__
26_bin.15,26,Front,18/12/15,2.360744,x,2127,80.17,0,0,8.790561218,116_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
26_bin.17,26,Front,18/12/15,1.17441,x,1187,68.19,0,0,0.769632683,70_2,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__
26_bin.18,26,Front,18/12/15,1.646756,x,1582,87.08,5.23,11.11,1.054484176,94_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__
26_bin.19,26,Front,18/12/15,2.387616,NODE_17_length_109737_cov_8.981643,2278,97.41,0,0,1.447793942,115_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
26_bin.24,26,Front,18/12/15,1.96363,NODE_11_length_123959_cov_12.838411,1649,84,0,0,2.610785895,41_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__
26_bin.3,26,Front,18/12/15,2.244493,x,2258,75.34,0.37,0,1.042941328,169_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__TMED48;s__
26_bin.31,26,Front,18/12/15,2.239287,x,2025,93.97,5.02,0,3.542913052,88_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10066;g__MED-G20;s__
26_bin.32,26,Front,18/12/15,1.005456,x,1086,57.05,0,0,8.505494643,144_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__SCGC-AAA076-P13;s__
26_bin.9,26,Front,18/12/15,1.647628,x,1576,74.03,4.96,33.33,0.870068841,37_2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__
27_bin.1,27,SAW,18/12/15,2.144244,x,2120,91.91,0.83,66.67,1.224039256,115_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
27_bin.10,27,SAW,18/12/15,1.038936,x,1115,58.91,0,0,10.13979703,144_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__SCGC-AAA076-P13;s__
27_bin.13,27,SAW,18/12/15,1.430995,NODE_435_length_19934_cov_10.485421,1499,67.72,3.55,16,1.934420678,150_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__GCA-2707915;s__
27_bin.16,27,SAW,18/12/15,1.989111,x,1892,82.99,2.47,22.22,1.431291188,111_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002457245
27_bin.2,27,SAW,18/12/15,1.403901,NODE_577_length_17170_cov_13.134090,1295,73.39,2.15,25,3.2940492,88_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10066;g__MED-G20;s__
27_bin.24,27,SAW,18/12/15,1.38275,x,1503,57.89,7.02,50,0.685418569,90_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__SCGC-AAA160-P02;s__
27_bin.25,27,SAW,18/12/15,1.577804,x,1612,71,0,0,1.971878177,119_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__Puniceispirillum;s__
27_bin.28,27,SAW,18/12/15,2.498889,x,2251,92.78,0,0,8.277851157,116_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
27_bin.3,27,SAW,18/12/15,1.3064,NODE_4310_length_5043_cov_5.762183,1541,72.54,1.9,28.57,0.944532777,1_1,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__
27_bin.7,27,SAW,18/12/15,1.789632,x,1660,77.56,0.8,100,1.285875005,41_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__
27_bin.9,27,SAW,18/12/15,1.156763,x,1194,64.75,2.3,0,3.86129876,143_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__;s__
28_bin.1,28,SAW,18/12/15,2.318864,x,2093,92.9,0.12,100,6.012919043,116_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
28_bin.12,28,SAW,18/12/15,1.691645,NODE_47_length_56862_cov_14.479229,1547,94.26,0,0,3.87364375,70_2,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__
28_bin.13,28,SAW,18/12/15,0.898465,NODE_39_length_60217_cov_34.819272,981,51.01,4.38,12.12,8.203495463,144_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__SCGC-AAA076-P13;s__
28_bin.14,28,SAW,18/12/15,0.957137,x,992,54.04,0.66,0,2.962574557,108_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thioglobaceae;g__Thioglobus;s__
28_bin.16,28,SAW,18/12/15,2.313614,NODE_1183_length_11048_cov_4.286574,2287,81.55,4.1,26.09,1.973680941,120_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
28_bin.18,28,SAW,18/12/15,1.831139,NODE_409_length_20062_cov_5.440981,1640,84,0,0,1.823552891,41_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__
28_bin.19,28,SAW,18/12/15,1.824377,x,1826,88.47,1.75,60,2.953630423,119_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__Puniceispirillum;s__
28_bin.22,28,SAW,18/12/15,1.534307,NODE_31_length_67430_cov_15.041453,1591,70.54,5.7,8.82,3.267143176,150_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__GCA-2707915;s__
28_bin.28,28,SAW,18/12/15,1.419686,x,1413,72.94,1.05,20,1.173284105,89_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__HC6-5;s__
28_bin.30,28,SAW,18/12/15,1.141093,x,1161,53.78,4.63,5.88,4.730275941,143_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__;s__
29_bin.12,29,SAW,18/12/15,1.800527,x,1525,78.85,0,0,1.524591382,40_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp9513u
29_bin.13,29,SAW,18/12/15,1.661526,NODE_12128_length_3387_cov_3.852266,1625,77.7,0.45,50,0.506046855,45_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663;s__
29_bin.18,29,SAW,18/12/15,1.76686,x,1679,50.07,0,0,0.426676634,62_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
29_bin.23,29,SAW,18/12/15,2.536499,x,2284,93.77,0,0,6.655125323,116_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
29_bin.24,29,SAW,18/12/15,0.918772,NODE_684_length_20123_cov_82.827497,1016,52.95,0.07,50,7.476017116,144_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__SCGC-AAA076-P13;s__
29_bin.25,29,SAW,18/12/15,0.875151,NODE_55_length_83126_cov_32.109670,860,58.28,0,0,3.280929336,108_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thioglobaceae;g__Thioglobus;s__
