Watermass,Completeness,Phylum,Gene,Category,Counts
STW,89.32,Crenarchaeota,RHO,Phototrophy,0
Front,91.26,Crenarchaeota,RHO,Phototrophy,0
Deep,69.2,Thermoplasmatota,RHO,Phototrophy,1
Deep,83.73,Thermoplasmatota,RHO,Phototrophy,0
Deep,72.22,Thermoplasmatota,RHO,Phototrophy,0
Deep,85.04,Actinobacteriota,RHO,Phototrophy,0
NW,89.74,Actinobacteriota,RHO,Phototrophy,1
NW,98.29,Actinobacteriota,RHO,Phototrophy,1
STW,98.29,Actinobacteriota,RHO,Phototrophy,1
Front,96.15,Actinobacteriota,RHO,Phototrophy,1
SAW,58.07,Actinobacteriota,RHO,Phototrophy,1
STW,93.62,Actinobacteriota,RHO,Phototrophy,0
Front,87.18,Actinobacteriota,RHO,Phototrophy,1
STW,81.67,Actinobacteriota,RHO,Phototrophy,1
NW,66.52,Actinobacteriota,RHO,Phototrophy,0
NW,98.38,Bacteroidota,RHO,Phototrophy,1
NW,93.5,Bacteroidota,RHO,Phototrophy,1
STW,92.43,Bacteroidota,RHO,Phototrophy,1
SAW,87.77,Bacteroidota,RHO,Phototrophy,1
SAW,90.75,Bacteroidota,RHO,Phototrophy,1
SAW,74.45,Bacteroidota,RHO,Phototrophy,1
NW,93.45,Bacteroidota,RHO,Phototrophy,1
NW,99.46,Bacteroidota,RHO,Phototrophy,1
STW,94.62,Bacteroidota,RHO,Phototrophy,1
SAW,75.72,Bacteroidota,RHO,Phototrophy,0
SAW,64.66,Bacteroidota,RHO,Phototrophy,1
SAW,70.29,Bacteroidota,RHO,Phototrophy,1
STW,74.16,Bacteroidota,RHO,Phototrophy,1
NW,90.02,Bacteroidota,RHO,Phototrophy,1
NW,78.16,Bacteroidota,RHO,Phototrophy,1
STW,92.2,Bacteroidota,RHO,Phototrophy,1
Front,85.66,Bacteroidota,RHO,Phototrophy,1
SAW,83.98,Bacteroidota,RHO,Phototrophy,1
SAW,77.83,Bacteroidota,RHO,Phototrophy,1
Front,79.31,Bacteroidota,RHO,Phototrophy,0
SAW,66.92,Bacteroidota,RHO,Phototrophy,1
SAW,84.23,Bacteroidota,RHO,Phototrophy,0
SAW,80.17,Bacteroidota,RHO,Phototrophy,0
SAW,67.23,Bacteroidota,RHO,Phototrophy,0
NW,84.94,Bacteroidota,RHO,Phototrophy,1
NW,85.72,Bacteroidota,RHO,Phototrophy,1
STW,83.8,Bacteroidota,RHO,Phototrophy,1
Front,64.11,Bacteroidota,RHO,Phototrophy,1
SAW,88.89,Bacteroidota,RHO,Phototrophy,1
SAW,64.42,Bacteroidota,RHO,Phototrophy,1
SAW,87.08,Bacteroidota,RHO,Phototrophy,1
NW,60.6,Bacteroidota,RHO,Phototrophy,1
NW,52.16,Bacteroidota,RHO,Phototrophy,1
SAW,82.18,Bacteroidota,RHO,Phototrophy,1
NW,83.73,Bacteroidota,RHO,Phototrophy,1
NW,97.41,Bacteroidota,RHO,Phototrophy,1
STW,84.38,Bacteroidota,RHO,Phototrophy,1
SAW,84.93,Bacteroidota,RHO,Phototrophy,1
SAW,56.35,Bacteroidota,RHO,Phototrophy,1
SAW,97.31,Bacteroidota,RHO,Phototrophy,1
Deep,54.31,Chloroflexota,RHO,Phototrophy,0
Deep,84.49,Chloroflexota,RHO,Phototrophy,0
SAW,69.2,Cyanobacteria,RHO,Phototrophy,0
SAW,74.05,Cyanobacteria,RHO,Phototrophy,0
SAW,83.61,Cyanobacteria,RHO,Phototrophy,0
SAW,85.05,Cyanobacteria,RHO,Phototrophy,0
SAW,90.9,Cyanobacteria,RHO,Phototrophy,0
SAW,76.4,Dadabacteria,RHO,Phototrophy,0
SAW,70.69,Fibrobacterota,RHO,Phototrophy,0
SAW,57.76,Myxococcota,RHO,Phototrophy,1
Deep,80.99,Nitrospinota,RHO,Phototrophy,0
SAW,61.58,Planctomycetota,RHO,Phototrophy,0
NW,92.87,Planctomycetota,RHO,Phototrophy,1
NW,94.18,Planctomycetota,RHO,Phototrophy,1
STW,90.52,Planctomycetota,RHO,Phototrophy,0
NW,89.82,Proteobacteria,RHO,Phototrophy,0
NW,91.68,Proteobacteria,RHO,Phototrophy,0
STW,92.47,Proteobacteria,RHO,Phototrophy,1
NW,50,Proteobacteria,RHO,Phototrophy,0
SAW,89.78,Proteobacteria,RHO,Phototrophy,1
Front,58.6,Proteobacteria,RHO,Phototrophy,1
SAW,66.61,Proteobacteria,RHO,Phototrophy,1
SAW,57.74,Proteobacteria,RHO,Phototrophy,1
SAW,60.24,Proteobacteria,RHO,Phototrophy,1
SAW,78.55,Proteobacteria,RHO,Phototrophy,0
NW,64.83,Proteobacteria,RHO,Phototrophy,0
NW,67.68,Proteobacteria,RHO,Phototrophy,1
SAW,50.69,Proteobacteria,RHO,Phototrophy,0
SAW,74.88,Proteobacteria,RHO,Phototrophy,1
NW,86.98,Proteobacteria,RHO,Phototrophy,1
NW,91.46,Proteobacteria,RHO,Phototrophy,1
NW,88.07,Proteobacteria,RHO,Phototrophy,1
STW,90.63,Proteobacteria,RHO,Phototrophy,1
Front,83.63,Proteobacteria,RHO,Phototrophy,0
SAW,89.33,Proteobacteria,RHO,Phototrophy,0
SAW,60.74,Proteobacteria,RHO,Phototrophy,0
SAW,70.34,Proteobacteria,RHO,Phototrophy,0
Front,91.38,Proteobacteria,RHO,Phototrophy,0
SAW,93.71,Proteobacteria,RHO,Phototrophy,0
SAW,93.76,Proteobacteria,RHO,Phototrophy,0
NW,50.34,Proteobacteria,RHO,Phototrophy,0
NW,52.76,Proteobacteria,RHO,Phototrophy,0
SAW,60.34,Proteobacteria,RHO,Phototrophy,0
SAW,51.72,Proteobacteria,RHO,Phototrophy,0
SAW,79.19,Proteobacteria,RHO,Phototrophy,0
SAW,80.38,Proteobacteria,RHO,Phototrophy,0
NW,97.73,Proteobacteria,RHO,Phototrophy,0
NW,97.12,Proteobacteria,RHO,Phototrophy,0
STW,97.73,Proteobacteria,RHO,Phototrophy,0
Front,69.12,Proteobacteria,RHO,Phototrophy,0
NW,80.53,Proteobacteria,RHO,Phototrophy,0
NW,90.92,Proteobacteria,RHO,Phototrophy,0
STW,80.68,Proteobacteria,RHO,Phototrophy,0
SAW,54.62,Proteobacteria,RHO,Phototrophy,0
SAW,66.67,Proteobacteria,RHO,Phototrophy,0
SAW,87.93,Proteobacteria,RHO,Phototrophy,1
SAW,85.61,Proteobacteria,RHO,Phototrophy,0
SAW,85.7,Proteobacteria,RHO,Phototrophy,1
Front,68.21,Proteobacteria,RHO,Phototrophy,1
SAW,63.74,Proteobacteria,RHO,Phototrophy,0
SAW,57.18,Proteobacteria,RHO,Phototrophy,0
SAW,62.59,Proteobacteria,RHO,Phototrophy,0
NW,66.03,Proteobacteria,RHO,Phototrophy,0
NW,59.25,Proteobacteria,RHO,Phototrophy,0
NW,90.22,Proteobacteria,RHO,Phototrophy,0
NW,89.89,Proteobacteria,RHO,Phototrophy,0
STW,90.02,Proteobacteria,RHO,Phototrophy,0
SAW,83.87,Proteobacteria,RHO,Phototrophy,0
SAW,82.06,Proteobacteria,RHO,Phototrophy,0
SAW,90.55,Proteobacteria,RHO,Phototrophy,1
NW,51.74,Proteobacteria,RHO,Phototrophy,0
SAW,66.56,Proteobacteria,RHO,Phototrophy,0
NW,62.07,Proteobacteria,RHO,Phototrophy,0
NW,97.93,Proteobacteria,RHO,Phototrophy,0
STW,87.7,Proteobacteria,RHO,Phototrophy,0
NW,80.68,Proteobacteria,RHO,Phototrophy,0
NW,83.79,Proteobacteria,RHO,Phototrophy,0
STW,71.23,Proteobacteria,RHO,Phototrophy,0
SAW,76.89,Proteobacteria,RHO,Phototrophy,0
SAW,50.45,Proteobacteria,RHO,Phototrophy,1
STW,56.03,Proteobacteria,RHO,Phototrophy,0
NW,70.82,Proteobacteria,RHO,Phototrophy,0
STW,69.86,Proteobacteria,RHO,Phototrophy,0
NW,51.72,Proteobacteria,RHO,Phototrophy,0
NW,51.72,Proteobacteria,RHO,Phototrophy,0
STW,65.52,Proteobacteria,RHO,Phototrophy,0
Front,60.34,Proteobacteria,RHO,Phototrophy,0
NW,83.44,Proteobacteria,RHO,Phototrophy,0
STW,60.19,Proteobacteria,RHO,Phototrophy,1
